	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
17933	Actinomyces sp. oral taxon 171	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17934	Veillonella sp. oral taxon 158	Actinomyces sp. oral taxon 180	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
17935	Actinomyces sp. oral taxon 180	Veillonella sp. oral taxon 158	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17936	Veillonella sp. oral taxon 158	Actinomyces sp. oral taxon 414	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
17937	Actinomyces sp. oral taxon 414	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	0.0	#2c7ef7	#8000ff
17938	Veillonella sp. oral taxon 158	Aggregatibacter sp. oral taxon 458	1.0	1	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	6.0	0.0	#ff0000	#8000ff
17939	Aggregatibacter sp. oral taxon 458	Veillonella sp. oral taxon 158	1.0	2	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17940	Veillonella sp. oral taxon 158	Alistipes obesi	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17941	Alistipes obesi	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17942	Veillonella sp. oral taxon 158	Atopobium rimae	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
17943	Atopobium rimae	Veillonella sp. oral taxon 158	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17944	Veillonella sp. oral taxon 158	Bacteroides dorei	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17945	Bacteroides dorei	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17946	Veillonella sp. oral taxon 158	Bacteroides fragilis	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17947	Bacteroides fragilis	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17948	Veillonella sp. oral taxon 158	Bacteroides gallinarum	1.0	1	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
17949	Bacteroides gallinarum	Veillonella sp. oral taxon 158	1.0	1	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17950	Veillonella sp. oral taxon 158	Bacteroides thetaiotaomicron	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17951	Bacteroides thetaiotaomicron	Veillonella sp. oral taxon 158	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17952	Veillonella sp. oral taxon 158	Bacteroides uniformis	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17953	Bacteroides uniformis	Veillonella sp. oral taxon 158	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17954	Veillonella sp. oral taxon 158	Bacteroides vulgatus	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17955	Bacteroides vulgatus	Veillonella sp. oral taxon 158	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17956	Veillonella sp. oral taxon 158	Burkholderiales bacterium 1_1_47	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17957	Burkholderiales bacterium 1_1_47	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17958	Veillonella sp. oral taxon 158	Campylobacter gracilis	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
17959	Campylobacter gracilis	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17960	Veillonella sp. oral taxon 158	Campylobacter rectus	1.0	1	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
17961	Campylobacter rectus	Veillonella sp. oral taxon 158	1.0	1	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17962	Veillonella sp. oral taxon 158	Campylobacter showae	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
17963	Campylobacter showae	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17964	Veillonella sp. oral taxon 158	Candidatus Alistipes marseilloanorexicus	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17965	Candidatus Alistipes marseilloanorexicus	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17966	Veillonella sp. oral taxon 158	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
17967	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Veillonella sp. oral taxon 158	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17968	Veillonella sp. oral taxon 158	Candidatus Saccharibacteria oral taxon TM7x	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
17969	Candidatus Saccharibacteria oral taxon TM7x	Veillonella sp. oral taxon 158	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17970	Veillonella sp. oral taxon 158	Capnocytophaga sp. oral taxon 332	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
17971	Capnocytophaga sp. oral taxon 332	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17972	Veillonella sp. oral taxon 158	Capnocytophaga sputigena	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
17973	Capnocytophaga sputigena	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17974	Veillonella sp. oral taxon 158	Cardiobacterium hominis	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
17975	Cardiobacterium hominis	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17976	Veillonella sp. oral taxon 158	Catonella morbi	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
17977	Catonella morbi	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17978	Veillonella sp. oral taxon 158	Corynebacterium durum	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
17979	Corynebacterium durum	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17980	Veillonella sp. oral taxon 158	Dialister invisus	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17981	Dialister invisus	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17982	Veillonella sp. oral taxon 158	Faecalibacterium prausnitzii	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
17983	Faecalibacterium prausnitzii	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17984	Veillonella sp. oral taxon 158	Fusobacterium hwasookii	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
17985	Fusobacterium hwasookii	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17986	Veillonella sp. oral taxon 158	Fusobacterium periodonticum	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
17987	Fusobacterium periodonticum	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
17988	Veillonella sp. oral taxon 158	Fusobacterium sp. CM22	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
17989	Fusobacterium sp. CM22	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17990	Veillonella sp. oral taxon 158	Haemophilus haemolyticus	1.0	1	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	6.0	0.0	#ff0000	#8000ff
17991	Haemophilus haemolyticus	Veillonella sp. oral taxon 158	1.0	1	1	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
17992	Veillonella sp. oral taxon 158	Haemophilus parahaemolyticus	1.0	1	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	6.0	0.0	#ff0000	#8000ff
17993	Haemophilus parahaemolyticus	Veillonella sp. oral taxon 158	1.0	2	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17994	Veillonella sp. oral taxon 158	Haemophilus parainfluenzae	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
17995	Haemophilus parainfluenzae	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
17996	Veillonella sp. oral taxon 158	Kytococcus sedentarius	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
17997	Kytococcus sedentarius	Veillonella sp. oral taxon 158	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
17998	Veillonella sp. oral taxon 158	Lachnoanaerobaculum saburreum	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
17999	Lachnoanaerobaculum saburreum	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
18000	Veillonella sp. oral taxon 158	Lachnospiraceae bacterium TF01-11	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
18001	Lachnospiraceae bacterium TF01-11	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18002	Veillonella sp. oral taxon 158	Lautropia mirabilis	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18003	Lautropia mirabilis	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18004	Veillonella sp. oral taxon 158	Leptotrichia sp. oral taxon 212	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18005	Leptotrichia sp. oral taxon 212	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18006	Veillonella sp. oral taxon 158	Leptotrichia sp. oral taxon 215	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18007	Leptotrichia sp. oral taxon 215	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
18008	Veillonella sp. oral taxon 158	Leptotrichia sp. oral taxon 225	1.0	1	1	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18009	Leptotrichia sp. oral taxon 225	Veillonella sp. oral taxon 158	1.0	1	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18010	Veillonella sp. oral taxon 158	Leptotrichia trevisanii	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18011	Leptotrichia trevisanii	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18012	Veillonella sp. oral taxon 158	Leptotrichia wadei	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18013	Leptotrichia wadei	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
18014	Veillonella sp. oral taxon 158	Neisseria lactamica	1.0	1	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	6.0	0.0	#ff0000	#8000ff
18015	Neisseria lactamica	Veillonella sp. oral taxon 158	1.0	2	1	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18016	Veillonella sp. oral taxon 158	Neisseria meningitidis	1.0	1	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
18017	Neisseria meningitidis	Veillonella sp. oral taxon 158	1.0	1	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18018	Veillonella sp. oral taxon 158	Neisseria sp. oral taxon 014	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18019	Neisseria sp. oral taxon 014	Veillonella sp. oral taxon 158	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18020	Veillonella sp. oral taxon 158	Olsenella uli	1.0	1	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
18021	Olsenella uli	Veillonella sp. oral taxon 158	1.0	1	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18022	Veillonella sp. oral taxon 158	Oscillibacter sp. ER4	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
18023	Oscillibacter sp. ER4	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18024	Veillonella sp. oral taxon 158	Parabacteroides johnsonii	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
18025	Parabacteroides johnsonii	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18026	Veillonella sp. oral taxon 158	Parabacteroides merdae	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
18027	Parabacteroides merdae	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18028	Veillonella sp. oral taxon 158	Parasutterella excrementihominis	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
18029	Parasutterella excrementihominis	Veillonella sp. oral taxon 158	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18030	Veillonella sp. oral taxon 158	Peptostreptococcus stomatis	1.0	1	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
18031	Peptostreptococcus stomatis	Veillonella sp. oral taxon 158	1.0	1	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18032	Veillonella sp. oral taxon 158	Porphyromonas catoniae	1.0	1	1	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18033	Porphyromonas catoniae	Veillonella sp. oral taxon 158	1.0	1	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18034	Veillonella sp. oral taxon 158	Porphyromonas somerae	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18035	Porphyromonas somerae	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18036	Veillonella sp. oral taxon 158	Porphyromonas sp. oral taxon 279	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18037	Porphyromonas sp. oral taxon 279	Veillonella sp. oral taxon 158	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18038	Veillonella sp. oral taxon 158	Prevotella amnii	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18039	Prevotella amnii	Veillonella sp. oral taxon 158	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18040	Veillonella sp. oral taxon 158	Prevotella conceptionensis	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
18041	Prevotella conceptionensis	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18042	Veillonella sp. oral taxon 158	Prevotella denticola	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
18043	Prevotella denticola	Veillonella sp. oral taxon 158	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18044	Veillonella sp. oral taxon 158	Prevotella enoeca	1.0	1	1	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18045	Prevotella enoeca	Veillonella sp. oral taxon 158	1.0	1	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18046	Veillonella sp. oral taxon 158	Prevotella histicola	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
18047	Prevotella histicola	Veillonella sp. oral taxon 158	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18048	Veillonella sp. oral taxon 158	Prevotella loescheii	1.0	1	1	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
18049	Prevotella loescheii	Veillonella sp. oral taxon 158	1.0	1	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	0.0	#2c7ef7	#8000ff
18050	Veillonella sp. oral taxon 158	Prevotella maculosa	1.0	1	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
18051	Prevotella maculosa	Veillonella sp. oral taxon 158	1.0	1	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18052	Veillonella sp. oral taxon 158	Prevotella marshii	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
18053	Prevotella marshii	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18054	Veillonella sp. oral taxon 158	Prevotella nanceiensis	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18055	Prevotella nanceiensis	Veillonella sp. oral taxon 158	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18056	Veillonella sp. oral taxon 158	Prevotella oris	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
18057	Prevotella oris	Veillonella sp. oral taxon 158	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18058	Veillonella sp. oral taxon 158	Prevotella oulorum	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
18059	Prevotella oulorum	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18060	Veillonella sp. oral taxon 158	Prevotella pleuritidis	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
18061	Prevotella pleuritidis	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
18062	Veillonella sp. oral taxon 158	Prevotella saccharolytica	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
18063	Prevotella saccharolytica	Veillonella sp. oral taxon 158	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18064	Veillonella sp. oral taxon 158	Prevotella salivae	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
18065	Prevotella salivae	Veillonella sp. oral taxon 158	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
18066	Veillonella sp. oral taxon 158	Prevotella shahii	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18067	Prevotella shahii	Veillonella sp. oral taxon 158	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
18068	Veillonella sp. oral taxon 158	Prevotella sp. C561	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
18069	Prevotella sp. C561	Veillonella sp. oral taxon 158	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	6.0	0.0	#ff0000	#8000ff
