source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Bradyrhizobium	108	Bradyrhizobium	Aggregatibacter	1.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Aggregatibacter	109	Aggregatibacter	Bradyrhizobium	1.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	1.0	0.0	#1996f3	#8000ff
Bradyrhizobium	110	Bradyrhizobium	Alistipes	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Alistipes	111	Alistipes	Bradyrhizobium	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Bradyrhizobium	112	Bradyrhizobium	Atopobium	1.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Atopobium	113	Atopobium	Bradyrhizobium	1.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	1.0	0.0	#1996f3	#8000ff
Bradyrhizobium	114	Bradyrhizobium	Bacillus	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	115	Bacillus	Bradyrhizobium	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Brochothrix	116	Brochothrix	Alloprevotella	1.0	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	0.0	1.0	#8000ff	#ff0000
Alloprevotella	117	Alloprevotella	Brochothrix	1.0	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	0.0	1.0	#8000ff	#ff0000
Brochothrix	118	Brochothrix	Anaeroglobus	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Anaeroglobus	119	Anaeroglobus	Brochothrix	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	0.0	1.0	#8000ff	#ff0000
Brochothrix	120	Brochothrix	Bacteroides	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	1.0	#8000ff	#ff0000
Bacteroides	121	Bacteroides	Brochothrix	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	0.0	1.0	#8000ff	#ff0000
Bulleidia	122	Bulleidia	Alloprevotella	1.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	0.0	1.0	#8000ff	#ff0000
Alloprevotella	123	Alloprevotella	Bulleidia	1.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	0.0	1.0	#8000ff	#ff0000
Bulleidia	124	Bulleidia	Anaeroglobus	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Anaeroglobus	125	Anaeroglobus	Bulleidia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	0.0	1.0	#8000ff	#ff0000
Bulleidia	126	Bulleidia	Bacteroides	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	0.0	1.0	#8000ff	#ff0000
Bacteroides	127	Bacteroides	Bulleidia	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	0.0	1.0	#8000ff	#ff0000
Bulleidia	128	Bulleidia	Brochothrix	1.0	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	0.0	1.0	#8000ff	#ff0000
Brochothrix	129	Brochothrix	Bulleidia	1.0	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	0.0	1.0	#8000ff	#ff0000
Campylobacter	130	Campylobacter	Alloprevotella	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	0.0	1.0	#8000ff	#ff0000
Alloprevotella	131	Alloprevotella	Campylobacter	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Campylobacter	132	Campylobacter	Anaeroglobus	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#ff0000
Anaeroglobus	133	Anaeroglobus	Campylobacter	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	1.0	#8000ff	#ff0000
Campylobacter	134	Campylobacter	Bacteroides	2.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	0.0	1.0	#8000ff	#ff0000
Bacteroides	135	Bacteroides	Campylobacter	2.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Campylobacter	136	Campylobacter	Brochothrix	1.0	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	0.0	1.0	#8000ff	#ff0000
Brochothrix	137	Brochothrix	Campylobacter	1.0	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Campylobacter	138	Campylobacter	Bulleidia	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	0.0	1.0	#8000ff	#ff0000
Bulleidia	139	Bulleidia	Campylobacter	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Capnocytophaga	140	Capnocytophaga	Abiotrophia	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Abiotrophia	141	Abiotrophia	Capnocytophaga	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Capnocytophaga	142	Capnocytophaga	Acidovorax	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acidovorax	143	Acidovorax	Capnocytophaga	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Capnocytophaga	144	Capnocytophaga	Acinetobacter	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acinetobacter	145	Acinetobacter	Capnocytophaga	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Capnocytophaga	146	Capnocytophaga	Actinobaculum	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ff0000	#8000ff
