source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Coprococcus	299	Coprococcus	Oxalobacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	300	Oxalobacter	Cryptobacterium	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8	0.0	3.0	#8000ff	#149df1
Cryptobacterium	301	Cryptobacterium	Oxalobacter	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	302	Oxalobacter	Dorea	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Dorea	303	Dorea	Oxalobacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	304	Oxalobacter	Intestinimonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Intestinimonas	305	Intestinimonas	Oxalobacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	306	Oxalobacter	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	307	Mycoplasma	Oxalobacter	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	308	Oxalobacter	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	309	Odoribacter	Oxalobacter	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	310	Oxalobacter	Oscillibacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	311	Oscillibacter	Oxalobacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Parabacteroides	312	Parabacteroides	Aggregatibacter	3.0	3	8	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Aggregatibacter	313	Aggregatibacter	Parabacteroides	3.0	8	3	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	0.0	#8000ff	#8000ff
Parabacteroides	314	Parabacteroides	Campylobacter	3.0	3	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Campylobacter	315	Campylobacter	Parabacteroides	3.0	8	3	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8	0.0	0.0	#8000ff	#8000ff
Parabacteroides	316	Parabacteroides	Lachnoanaerobaculum	3.0	3	8	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Lachnoanaerobaculum	317	Lachnoanaerobaculum	Parabacteroides	3.0	8	3	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Parabacteroides	318	Parabacteroides	Leptotrichia	3.0	3	8	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Leptotrichia	319	Leptotrichia	Parabacteroides	3.0	8	3	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Paracoccus	320	Paracoccus	Corynebacterium	2.0	2	8	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Corynebacterium	321	Corynebacterium	Paracoccus	2.0	8	2	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Paracoccus	322	Paracoccus	Isoptericola	2.0	2	4	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Isoptericola	323	Isoptericola	Paracoccus	2.0	4	2	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	8	0.0	9.0	#8000ff	#c6e789
Parvimonas	324	Parvimonas	Acidovorax	4.0	6	5	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Acidovorax	325	Acidovorax	Parvimonas	4.0	5	6	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Parvimonas	326	Parvimonas	Actinobaculum	4.0	6	8	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Actinobaculum	327	Actinobaculum	Parvimonas	4.0	8	6	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Parvimonas	328	Parvimonas	Actinomyces	5.0	6	8	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Actinomyces	329	Actinomyces	Parvimonas	5.0	8	6	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	8	4.0	1.0	#ff0000	#5c38fd
Parvimonas	330	Parvimonas	Eubacterium	5.0	6	6	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Eubacterium	331	Eubacterium	Parvimonas	5.0	6	6	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Parvimonas	332	Parvimonas	Oribacterium	4.0	6	8	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Oribacterium	333	Oribacterium	Parvimonas	4.0	8	6	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Pasteurella	334	Pasteurella	Haemophilus	5.0	6	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Haemophilus	335	Haemophilus	Pasteurella	5.0	8	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Pasteurella	336	Pasteurella	Mannheimia	4.0	6	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Mannheimia	337	Mannheimia	Pasteurella	4.0	6	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Peptoniphilus	338	Peptoniphilus	Lactococcus	4.0	7	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8	0.0	13.0	#8000ff	#ff3b1e
Lactococcus	339	Lactococcus	Peptoniphilus	4.0	4	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	8	0.0	13.0	#8000ff	#ff3b1e
Prevotella	340	Prevotella	Gemella	7.0	8	8	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	8	4.0	11.0	#ff0000	#ffa055
Gemella	341	Gemella	Prevotella	7.0	8	8	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	8	4.0	11.0	#ff0000	#ffa055
Pseudomonas	342	Pseudomonas	Corynebacterium	3.0	4	8	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Corynebacterium	343	Corynebacterium	Pseudomonas	3.0	8	4	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Pseudomonas	344	Pseudomonas	Dechloromonas	2.0	4	2	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Dechloromonas	345	Dechloromonas	Pseudomonas	2.0	2	4	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Pseudomonas	346	Pseudomonas	Paracoccus	2.0	4	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Paracoccus	347	Paracoccus	Pseudomonas	2.0	2	4	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Psychrobacter	348	Psychrobacter	Alicycliphilus	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	349	Alicycliphilus	Psychrobacter	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	350	Psychrobacter	Brochothrix	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	351	Brochothrix	Psychrobacter	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	352	Psychrobacter	Bulleidia	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	353	Bulleidia	Psychrobacter	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	354	Psychrobacter	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	355	Centipeda	Psychrobacter	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	356	Psychrobacter	Comamonas	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	357	Comamonas	Psychrobacter	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	358	Psychrobacter	Elizabethkingia	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	359	Elizabethkingia	Psychrobacter	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	360	Psychrobacter	Leuconostoc	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	361	Leuconostoc	Psychrobacter	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	362	Psychrobacter	Mogibacterium	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	363	Mogibacterium	Psychrobacter	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	364	Psychrobacter	Mycobacterium	1.0	1	1	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	365	Mycobacterium	Psychrobacter	1.0	1	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	366	Psychrobacter	Olsenella	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	367	Olsenella	Psychrobacter	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Riemerella	368	Riemerella	Avibacterium	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Avibacterium	369	Avibacterium	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Riemerella	370	Riemerella	Basfia	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Basfia	371	Basfia	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Riemerella	372	Riemerella	Chlamydia	2.0	3	3	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chlamydia	373	Chlamydia	Riemerella	2.0	3	3	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Riemerella	374	Riemerella	Chryseobacterium	3.0	3	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	375	Chryseobacterium	Riemerella	3.0	4	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Riemerella	376	Riemerella	Dehalobacter	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Dehalobacter	377	Dehalobacter	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Riemerella	378	Riemerella	Echinicola	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Echinicola	379	Echinicola	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Riemerella	380	Riemerella	Enterococcus	2.0	3	2	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Enterococcus	381	Enterococcus	Riemerella	2.0	2	3	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Riemerella	382	Riemerella	Histophilus	2.0	3	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Histophilus	383	Histophilus	Riemerella	2.0	3	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	0.0	5.0	#8000ff	#37e6d8
Riemerella	384	Riemerella	Johnsonella	2.0	3	3	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	385	Johnsonella	Riemerella	2.0	3	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Riemerella	386	Riemerella	Mangrovimonas	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Mangrovimonas	387	Mangrovimonas	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Riemerella	388	Riemerella	Necropsobacter	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Necropsobacter	389	Necropsobacter	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Ruminococcus	390	Ruminococcus	Escherichia	2.0	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	10.0	#8000ff	#ecc86f
Escherichia	391	Escherichia	Ruminococcus	2.0	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	10.0	#8000ff	#ecc86f
Sanguibacter	392	Sanguibacter	Acidovorax	5.0	6	5	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Acidovorax	393	Acidovorax	Sanguibacter	5.0	5	6	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Sanguibacter	394	Sanguibacter	Actinomyces	4.0	6	8	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Actinomyces	395	Actinomyces	Sanguibacter	4.0	8	6	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8	4.0	1.0	#ff0000	#5c38fd
Sanguibacter	396	Sanguibacter	Capnocytophaga	4.0	6	8	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Capnocytophaga	397	Capnocytophaga	Sanguibacter	4.0	8	6	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Sanguibacter	398	Sanguibacter	Eubacterium	5.0	6	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Eubacterium	399	Eubacterium	Sanguibacter	5.0	6	6	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Sanguibacter	400	Sanguibacter	Oribacterium	4.0	6	8	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	8	0.0	1.0	#8000ff	#5c38fd
Oribacterium	401	Oribacterium	Sanguibacter	4.0	8	6	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	8	0.0	1.0	#8000ff	#5c38fd
Sanguibacter	402	Sanguibacter	Parvimonas	5.0	6	6	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Parvimonas	403	Parvimonas	Sanguibacter	5.0	6	6	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Scardovia	404	Scardovia	Ottowia	2.0	2	4	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8	2.0	9.0	#7effb5	#c6e789
Ottowia	405	Ottowia	Scardovia	2.0	4	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8	2.0	9.0	#7effb5	#c6e789
Serratia	406	Serratia	Alicycliphilus	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	407	Alicycliphilus	Serratia	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	408	Serratia	Brochothrix	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	409	Brochothrix	Serratia	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Serratia	410	Serratia	Bulleidia	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	411	Bulleidia	Serratia	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	412	Serratia	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	413	Centipeda	Serratia	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	414	Serratia	Comamonas	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	415	Comamonas	Serratia	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	416	Serratia	Elizabethkingia	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	417	Elizabethkingia	Serratia	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	418	Serratia	Leuconostoc	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	419	Leuconostoc	Serratia	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Serratia	420	Serratia	Mogibacterium	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	421	Mogibacterium	Serratia	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	422	Serratia	Mycobacterium	1.0	1	1	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	423	Mycobacterium	Serratia	1.0	1	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	424	Serratia	Olsenella	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	425	Olsenella	Serratia	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	426	Serratia	Psychrobacter	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	427	Psychrobacter	Serratia	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Simonsiella	428	Simonsiella	Chryseobacterium	2.0	2	4	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	429	Chryseobacterium	Simonsiella	2.0	4	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Simonsiella	430	Simonsiella	Johnsonella	2.0	2	3	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	431	Johnsonella	Simonsiella	2.0	3	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Slackia	432	Slackia	Alicycliphilus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	433	Alicycliphilus	Slackia	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	434	Slackia	Brochothrix	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	435	Brochothrix	Slackia	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	436	Slackia	Bulleidia	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	437	Bulleidia	Slackia	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	438	Slackia	Centipeda	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	439	Centipeda	Slackia	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	440	Slackia	Comamonas	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	441	Comamonas	Slackia	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	442	Slackia	Elizabethkingia	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	443	Elizabethkingia	Slackia	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	444	Slackia	Leuconostoc	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	445	Leuconostoc	Slackia	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	446	Slackia	Mogibacterium	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	447	Mogibacterium	Slackia	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	448	Slackia	Mycobacterium	1.0	1	1	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
