TAXA	Abiotrophia	Acetivibrio	Acholeplasma	Acidaminococcus	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Adlercreutzia	Aerococcus	Afipia	Aggregatibacter	Akkermansia	Alicycliphilus	Aliterella	Alysiella	Amphibacillus	Anaerococcus	Anaerofustis	Anaeroglobus	Anaerostipes	Anaerotruncus	Arcanobacterium	Arthrobacter	Atopobacter	Atopobium	Aureimonas	Avibacterium	Azohydromonas	Bacillus	Barnesiella	Basfia	Bergeyella	Bibersteinia	Bifidobacterium	Bilophila	Blautia	Bosea	Bradyrhizobium	Brevibacterium	Brevundimonas	Brochothrix	Bulleidia	Burkholderia	Butyricicoccus	Butyricimonas	Butyrivibrio	Calothrix	Campylobacter	Cardiobacterium	Carnobacterium	Catabacter	Catenibacterium	Catonella	Cellulomonas	Centipeda	Chlamydia	Chryseobacterium	Citrobacter	Clostridium	Collinsella	Comamonas	Conchiformibius	Coprobacillus	Coprobacter	Coprococcus	Crocosphaera	Cryptobacterium	Cupriavidus	Dechloromonas	Dehalobacter	Delftia	Desulfotomaculum	Desulfovibrio	Dialister	Dielma	Dorea	Dysgonomonas	Echinicola	Eggerthella	Eggerthia	Eikenella	Elizabethkingia	Enhydrobacter	Enterobacter	Enterococcus	Enterorhabdus	Erysipelatoclostridium	Escherichia	Eubacterium	Exiguobacterium	Facklamia	Faecalicoccus	Faecalitalea	Fenollaria	Filifactor	Finegoldia	Flavobacterium	Flavonifractor	Fusobacterium	Gallibacterium	Gordonibacter	Granulicatella	Gulbenkiania	Hallella	Helicobacter	Herbaspirillum	Histophilus	Holdemanella	Holdemania	Hungatella	Intestinimonas	Isoptericola	Janibacter	Johnsonella	Kandleria	Klebsiella	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lactococcus	Lawsonella	Lelliottia	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Mageeibacillus	Mangrovimonas	Mannheimia	Marvinbryantia	Megamonas	Megasphaera	Methylobacterium	Microbacterium	Micrococcus	Microvirga	Mitsuokella	Mobiluncus	Modestobacter	Mogibacterium	Moritella	Morococcus	Mycobacterium	Mycoplasma	Necropsobacter	Neisseria	Nocardia	Nosocomiicoccus	Novosphingobium	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Ottowia	Oxalobacter	Paenibacillus	Paracoccus	Paraprevotella	Parasutterella	Parvimonas	Pasteurella	Pectobacterium	Pedobacter	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Photobacterium	Porphyrobacter	Porphyromonas	Propionibacterium	Proteiniphilum	Pseudoflavonifractor	Pseudomonas	Pseudoramibacter	Psychrobacter	Rheinheimera	Rhodopseudomonas	Riemerella	Rikenella	Risungbinella	Roseburia	Ruminiclostridium	Runella	Salmonella	Sanguibacter	Sanguibacteroides	Scardovia	Selenomonas	Senegalimassilia	Serratia	Shuttleworthia	Simonsiella	Sinorhizobium	Slackia	Sneathia	Solobacterium	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Staphylococcus	Stenotrophomonas	Stomatobaculum	Streptobacillus	Streptomyces	Subdoligranulum	Tannerella	Tepidiphilus	Terrisporobacter	Thauera	Thermus	Trueperella	Turicibacter	Tyzzerella	Ureaplasma	Varibaculum	Vibrio	Xanthomonas	Xenorhabdus	Xylanimonas
Desulfovibrio	0.0	0.2772207374378985	0.0	0.0	0.0	0.0	0.0	0.0	0.710747081088403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9976807932110923	0.0	0.18948353411250143	0.48678590284118656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2791464023246045	0.0	0.0	0.46974874005774464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9976807932110923	0.0	0.0	0.0	0.0	0.0	0.0	0.2149626590686174	0.0	0.0	0.0	0.0	0.08936853610271678	0.3715940001402705	0.0	0.09377963479782268	0.0	0.0	0.0	0.0	0.0	0.37230657222886204	0.0	0.0	0.0	0.0	0.09077594659475478	0.0	0.0	0.871489536782139	0.0	0.0	0.0	0.0	0.0	0.0	0.46492154568749494	0.30817125520703664	0.9773535682015559	0.0	0.0	0.0	0.0	0.02199296337739878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4461025581049222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4213742598946979	0.0	0.0	0.1740233812272559	0.0	0.0	0.0	0.0	0.0	0.7330651411136693	0.0	0.0	0.0	0.0	0.0	0.0	0.1878309904951436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020105612927561023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6298229525843306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dialister	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6708541913168109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6708541913168109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5415021225196747	0.0	0.0	0.0	0.5415021225196747	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dielma	0.0	0.04809890447963735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016174704199906555	0.19269361354139103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2787909841841694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5159226734331891	0.0	0.0	0.0	0.0	0.0	0.27230134739790635	0.0	0.0	0.33983795478350853	0.7031749960373247	0.0	0.0	0.0	0.07038822416352396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5569644241938445	0.0	0.5572982831227989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3203828603480038	0.0	0.0	0.06694980298255539	0.0	0.0	0.5569644241938445	0.0	0.0	0.0	0.10730265269346013	0.10332537555681295	0.04218873904663609	0.2462079233278323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16419182447332914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5565366107455824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26198807161411364	0.0	0.0	0.0	0.0	0.0	0.34639222135975667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3959813394175198	0.0	0.0	0.0	0.0	0.0	0.0	0.547366567927552	0.20396147943030096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1883032116042652	0.0	0.0	0.0	0.0	0.0	0.0
Dorea	0.0	0.7751905867120115	0.36837333280570983	0.20484445685987437	0.0	0.0	0.0	0.0	0.8360326327069221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35712700938417663	0.0	0.791181065077152	0.6801249290139195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22903166889553592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6293153718773286	0.22589737973150573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35712700938417663	0.0	0.0	0.0	0.0	0.0	0.0	0.2941561076415348	0.0	0.0	0.0	0.0	0.0	0.5104763098652659	0.0	0.0	0.0	0.0	0.0	0.0	0.2290316688955358	0.5083966622097189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5888560263092432	0.0	0.0	0.0	0.0	0.0	0.0	0.5894019268256429	0.0	0.0	0.0	0.0	0.0	0.0	0.34004763065235727	0.0	0.0	0.0	0.0	0.0	0.769978088406025	0.0	0.0	0.0	0.0	0.0	0.0	0.186622742347003	0.0	0.0	0.0	0.8621663809223038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20274229639805788	0.0	0.0	0.0	0.0	0.0	0.6046258642928943	0.0	0.0	0.0	0.0	0.0	0.0	0.41858951423230845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20484445685987443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7414130308500961	0.0	0.0	0.0	0.7414130308500961	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dysgonomonas	0.0	0.14952147928700835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2768317235274384	0.1671312898965338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7201861413458064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5171978171372392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5899810826115964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2003781187872767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04999183793651349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Echinicola	0.0	0.0	0.0	0.0	0.0	0.0	0.9888727887877163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8095475474846536	0.0	0.0	0.0	1.0	0.0	0.9470794367208376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.172950664236753	0.3537837936093176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20608052639445082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8809665524906093	0.0	0.0	0.0	0.0	0.0	0.0	0.3231226801522661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8352116482572297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08969703559013288	0.0	0.0	0.8095475474846536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7453741171141391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7011894655987557	0.0	0.0	0.0	0.0	0.0	0.0	0.6161663873899277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthella	0.0	0.45354848717059254	0.0	0.0	0.0	0.0	0.0	0.0	0.19735692444309175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21788373224820134	0.0	0.028497383304295174	0.5401194124705058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1887484467839998	0.14249673999186768	0.35346344197365004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14928106809563538	0.0	0.0	0.0	0.0	0.0	0.0	0.942842332274033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9384779505816353	0.3632900230044696	0.0	0.0	0.38192392506455236	0.0	0.28885999570649085	0.0	0.0	0.0	0.0	0.0	0.0	0.21788373224820134	0.2149626590686174	0.0	0.0	0.2941561076415348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40561881385574466	0.0	0.9531631922392846	0.0	0.0	0.0	0.0	0.9428423322740326	0.42087914730459436	0.0	0.0	0.0	0.0	0.11562621535368457	0.0	0.0	0.1683064344266991	0.0	0.0	0.0	0.0	0.0	0.0	0.05684868455085628	0.3548856025061674	0.2462445984955909	0.2596305212477601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38854519244066865	0.22316414780273736	0.0	0.0	0.0	0.0	0.0	0.0	0.7610725006449203	0.13191360118200926	0.0	0.0	0.5043028468221125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7013234157554692	0.0	0.0	0.40629307075913423	0.0	0.0	0.0	0.0	0.0	0.3534711375420643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8394501254180367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.602024448453095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027883576638830548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10205390011034789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7030343616709155	0.0	0.0	0.0	0.0	0.0	0.0	0.2663756676662522	0.0	0.0	0.0	0.6219559338132125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40834277531476776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7489160071854267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4566117207706633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8266876967912904	0.0	0.1636364838468643	0.0	0.5141130532054232	0.0	0.0	0.0	0.0	0.0	0.0	0.4659310608561329	0.0	0.0	0.3300868855797849	0.0	0.0	0.0	0.0	0.0	0.9691276462474488	0.0	0.0	0.0	0.05009452969681917	0.0	0.6890674010000242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01009778217901821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19918579904954983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6653016083092628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eikenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3420522368254626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35525786550026117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1859261565169977	0.0	0.0	0.0	0.0	0.08402925029176211	0.0	0.0	0.0	0.0	0.06245285288129467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40834277531476776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11232889024201695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25446104857044866	0.0	0.22542798742707795	0.0	0.658572828984731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0323310403056782	0.0	0.0	0.0	0.047166721272750754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24139461307103033	0.0	0.0	0.0	0.06591749690103503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1817396356576759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elizabethkingia	0.0	0.0	0.0	0.0	0.20091261806838856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049403799600383234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13087679443710162	0.0	0.0	0.0	0.0	0.16474374642395576	0.0	0.24806946917841724	0.0	0.0	0.0	0.659849045887605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9938629170524556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26087459737497665	0.0	0.0	0.0	0.0	0.0	0.0	0.19687244052204064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10507984010617735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0952873486570112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031022523590986218	0.0	0.0	0.1958574664125433	0.0	0.0	0.1375700464127876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012249186611080168	0.0	0.0	0.0	0.0	0.0	0.0	0.08082084324986279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08580692630478767	0.0	0.0	0.15510880141978206	0.0	0.0940389773092305	0.0	0.0	0.0	0.13966698399041522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09923684718458196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10459009468637154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16846696373034137
Enhydrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23598739199604926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9922481037259547	0.0	0.0	0.1077179569806887	0.0	0.0	0.0	0.0	0.0	0.0	0.016459141373566098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652596029093698	0.0	0.0	0.0	0.0	0.0	0.0	0.673507833923569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17688225644975247	0.010100993997765003	0.0	0.0	0.9922481037259533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.900961985327898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010654842328683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19941870412014925	0.0	0.0	0.0	0.0	0.0	0.0	0.17688225644975247	0.0	0.5390505088605472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5190520636389203	0.0	0.0	0.0	0.8958319051767846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6942521664527813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8342445215335698	0.0	0.0	0.0	0.9922481037259547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26904909456962234	0.10479769968693553	0.855315513566297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04064119545042668	0.6958603529689054	0.0	0.0	0.0	0.0
Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0444579342957078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09182120938790488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09182120938790488	0.08936853610271678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05954235513060307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07632732474473261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02197137465195931	0.0	0.0	0.15831610818032346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17088872654157383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
