TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Haemophilus paraphrohaemolyticus	Buccal_mucosa	#445cfb	8	7.0	18.0	#1acfe3	#ff8c49
Mitsuokella sp. oral taxon 131	Subgingival_plaque	#ffac5c	1	7.0	19.0	#1acfe3	#ff6b37
Pasteurella bettyae	Keratinized_gingiva	#17cbe4	1	9.0	20.0	#46efd1	#ff4a26
Fusobacterium periodonticum	Throat	#ff5c2f	6	15.0	11.0	#cce385	#7effb5
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	6	16.0	5.0	#e2d176	#0ea5ef
Cardiobacterium valvarum	Subgingival_plaque	#ffac5c	1	7.0	16.0	#1acfe3	#f2c26b
Campylobacter curvus	Supragingival_plaque	#ff8646	4	5.0	12.0	#11a0f1	#96fca7
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	6	14.0	0.0	#b6f193	#8000ff
Carnobacterium maltaromaticum	Hard_palate	#08acee	6	14.0	0.0	#b6f193	#8000ff
Granulicatella adiacens	Attached	#622ffe	6	14.0	0.0	#b6f193	#8000ff
Peptoniphilus lacrimalis	Hard_palate	#08acee	6	14.0	0.0	#b6f193	#8000ff
Actinomyces meyeri	Subgingival_plaque	#ffac5c	4	23.0	6.0	#ff0000	#0ac0e8
Abiotrophia defectiva	Buccal_mucosa	#445cfb	6	14.0	0.0	#b6f193	#8000ff
Gemella bergeri	Keratinized_gingiva	#17cbe4	6	5.0	17.0	#11a0f1	#ffa759
Streptococcus peroris	Throat	#ff5c2f	4	1.0	21.0	#6a22fe	#ff2613
Streptococcus sp. SK643	Buccal_mucosa_NA	#2686f5	8	14.0	22.0	#b6f193	#ff0000
Oribacterium parvum	Throat	#ff5c2f	3	12.0	11.0	#8bfeae	#7effb5
