TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Bacteroides stercoris	Stool	#e8cb72	2	13.0	17.0	#2adddd	#76ffb9
Bacteroides thetaiotaomicron	Stool	#e8cb72	1	37.0	18.0	#ff2c16	#86ffb0
Aggregatibacter aphrophilus	Saliva	#cbe486	13	39.0	13.0	#ff0000	#3dead5
Aggregatibacter segnis	Supragingival_plaque	#ff8646	8	0.0	3.0	#8000ff	#5641fd
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	4	21.0	24.0	#92fda9	#dcd67a
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	15	24.0	23.0	#b9ef92	#cee184
candidate division SR1 bacterium RAAC1_SR1_1	Attached	#622ffe	2	11.0	22.0	#0fc4e7	#c0eb8d
Actinobaculum suis	Throat	#ff5c2f	4	20.0	4.0	#84ffb2	#4659fb
Bacteroides caccae	Stool	#e8cb72	4	15.0	15.0	#44eed2	#5af8c8
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#ffac5c	11	29.0	3.0	#fbb965	#5641fd
Actinomyces sp. oral taxon 178	Supragingival_plaque	#ff8646	3	23.0	10.0	#acf59a	#10c6e6
Bacteroides pyogenes	Stool	#e8cb72	5	23.0	10.0	#acf59a	#10c6e6
Abiotrophia defectiva	Buccal_mucosa	#445cfb	13	17.0	0.0	#5efac6	#8000ff
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	14	33.0	25.0	#ff793e	#ecc86f
Actinomyces cardiffensis	Subgingival_plaque	#ffac5c	2	25.0	5.0	#c6e789	#386df9
Campylobacter rectus	Subgingival_plaque	#ffac5c	13	38.0	20.0	#ff160b	#a2f9a0
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	9	24.0	23.0	#b9ef92	#cee184
Leptotrichia shahii	Tongue_dorsum	#ff2f18	13	7.0	32.0	#2686f5	#ff4422
Actinomyces viscosus	Attached	#622ffe	5	5.0	12.0	#4062fa	#2fe0db
[Eubacterium] yurii	Subgingival_plaque	#ffac5c	6	18.0	4.0	#6afdc0	#4659fb
Neisseria bacilliformis	Throat	#ff5c2f	8	30.0	4.0	#ffa95b	#4659fb
Neisseria cinerea	Keratinized_gingiva	#17cbe4	6	7.0	33.0	#2686f5	#ff2f18
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	15	12.0	26.0	#1dd1e2	#fbb965
Campylobacter gracilis	Subgingival_plaque	#ffac5c	7	14.0	14.0	#37e6d8	#4df3ce
Filifactor alocis	Palatine_Tonsils	#70febc	8	14.0	14.0	#37e6d8	#4df3ce
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	5	23.0	14.0	#acf59a	#4df3ce
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	5	34.0	9.0	#ff6533	#02b7eb
Fusobacterium sp. oral taxon 370	Tongue_dorsum	#ff2f18	13	32.0	31.0	#ff8947	#ff5c2f
Prevotella maculosa	Subgingival_plaque	#ffac5c	10	22.0	34.0	#9efaa2	#ff190d
Eubacterium brachy	Palatine_Tonsils	#70febc	13	24.0	29.0	#b9ef92	#ff8444
Propionibacterium propionicum	Subgingival_plaque	#ffac5c	7	6.0	4.0	#3176f8	#4659fb
Prevotella marshii	Subgingival_plaque	#ffac5c	11	2.0	35.0	#6629fe	#ff0000
