TAXA	Actinobaculum massiliense	Actinobaculum sp. oral taxon 183	Actinomyces massiliensis	Actinomyces naeslundii	Actinomyces neuii	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 448	Aerococcus christensenii	Alistipes putredinis	Anaerococcus hydrogenalis	Anaerococcus prevotii	Anaerococcus provenciensis	Anaerococcus senegalensis	Arcanobacterium haemolyticum	Atopobium vaginae	Bacteroides coprocola	Bacteroides dorei	Bacteroides gallinarum	Bacteroides massiliensis	Bacteroides plebeius	Bacteroides sp. 2_2_4	Bacteroides stercoris	Bacteroides uniformis	Barnesiella intestinihominis	Blautia obeum	Bradyrhizobium japonicum	Burkholderiales bacterium 1_1_47	Campylobacter hominis	Campylobacter ureolyticus	Capnocytophaga gingivalis	Comamonas testosteroni	Corynebacterium aurimucosum	Corynebacterium diphtheriae	Corynebacterium matruchotii	Corynebacterium pyruviciproducens	Cupriavidus basilensis	Dialister invisus	Dialister micraerophilus	[Eubacterium] rectale	Faecalibacterium prausnitzii	Finegoldia magna	Herbaspirillum chlorophenolicum	Herbaspirillum huttiense	Herbaspirillum rubrisubalbicans	Herbaspirillum seropedicae	Herbaspirillum sp. B39	Lachnospiraceae bacterium TF01-11	Lactobacillus acidophilus	Lactobacillus amylovorus	Lactobacillus coleohominis	Lactobacillus crispatus	Lactobacillus gasseri	Lactobacillus helveticus	Lactobacillus iners	Lactobacillus jensenii	Lactobacillus kefiranofaciens	Lactobacillus kitasatonis	Lactobacillus oris	Lactobacillus reuteri	Lactobacillus vaginalis	Lactococcus lactis	Lautropia mirabilis	Lawsonella clevelandensis	Levyella massiliensis	Limnohabitans sp. Rim47	Mobiluncus curtisii	Mycobacterium abscessus	Mycobacterium chelonae	Nocardia otitidiscaviarum	Oscillibacter sp. ER4	Parabacteroides merdae	Peptoniphilus grossensis	Peptoniphilus harei	Peptoniphilus sp. BV3AC2	Peptoniphilus sp. BV3C26	Peptoniphilus timonensis	Peptostreptococcus anaerobius	Porphyromonas uenonis	Prevotella bivia	Prevotella buccalis	Prevotella disiens	Prevotella oris	Prevotella sp. 109	Prevotella sp. C561	Prevotella sp. oral taxon 473	Prevotella sp. S7-1-8	Prevotella timonensis	Propionibacterium humerusii	Propionibacterium propionicum	Pseudomonas aeruginosa	Pseudomonas extremaustralis	Pseudomonas fluorescens	Pseudomonas frederiksbergensis	Pseudomonas libanensis	Pseudomonas mandelii	Pseudomonas orientalis	Pseudomonas putida	Pseudomonas sp. Ag1	Pseudomonas sp. DSM 28142	Pseudomonas sp. DSM 29164	Pseudomonas sp. DSM 29167	Pseudomonas sp. ES3-33	Pseudomonas sp. Eur1 9.41	Pseudomonas sp. FH1	Pseudomonas sp. NBRC 111132	Pseudomonas sp. NBRC 111134	Pseudomonas sp. Root9	Pseudomonas synxantha	Pseudomonas tolaasii	Roseburia intestinalis	Roseburia inulinivorans	Rothia dentocariosa	Rothia mucilaginosa	Ruminococcus bicirculans	Salinicoccus roseus	Sphingobium yanoikuyae	Sphingomonas sp. MEA3-1	Sphingopyxis fribergensis	Sphingopyxis macrogoltabida	Sphingopyxis sp. 113P3	Sphingopyxis sp. H050	Sphingopyxis sp. H115	Sphingopyxis sp. LC81	Sphingopyxis sp. Root1497	Stenotrophomonas maltophilia	Sutterellaceae bacterium ND3	Sutterella wadsworthensis	Tissierellia bacterium S5-A11	Ureaplasma parvum	Varibaculum cambriense	Veillonella dispar
Prevotella timonensis	0.0	0.9880971548203445	0.0	0.999283296742492	0.0	0.0	0.0	0.0	0.0	0.999283296742492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999283296742492	0.0	0.999283296742492	0.0	0.0	0.9754357845925901	0.9747227202994291	0.999283296742492	0.0	0.9809766758513537	0.0	0.0	0.9986562440023636	0.999283296742492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9811895380507212	0.0	0.0	0.0	0.0	0.0	0.9971125713719791	0.999283296742492	0.0	0.0	0.0	0.0	0.9945287461181844	0.9980365394788141	0.9914323169222794	0.9653901507302997	0.0	0.0	0.999283296742492	0.9986793622331086	0.0	0.999283296742492	0.0	0.9653901507302997	0.999283296742492	0.987210334208521	0.9168962350492924	0.9801492603149391	0.0	0.0	0.0	0.0	0.9805640125980801	0.0	0.9463392796246408	0.0	0.0	0.0	0.9982134995324838	0.9757893265011826	0.0	0.999283296742492	0.999283296742492	0.0	0.9653901507302997	0.999283296742492	0.0	0.9757893265011826	0.0	0.9902890488105772	0.9955647673860246	0.9980757548695399	0.9931041272485719	0.9490991667285615	0.9757893265011826	0.0	0.0	0.0	0.0	0.999283296742492	0.0	0.0	0.0	0.0	0.999283296742492	0.0	0.999283296742492	0.9653901507302997	0.0	0.999283296742492	0.0	0.9969277975556793	0.9334168879330634	0.0	0.999283296742492	0.9990316644868766	0.9653901507302997	0.999283296742492
Propionibacterium humerusii	0.0	0.0	0.9456108576893003	0.9428090415820632	0.0	0.0	0.0	0.0	0.0	0.9428090415820632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9428090415820632	0.0	0.9428090415820632	0.0	0.0	0.0	0.9622504486493764	0.0	0.0	0.0	0.0	0.0	0.0	0.9428090415820632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.979698514567137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9456108576893003	0.0	0.0	0.0	0.9578282502624684	0.9615239476408233	0.0	0.0	0.9428090415820632	0.0	0.0	0.9428090415820632	0.0	0.9615239476408233	0.9428090415820632	0.9601486977992115	0.9456108576893003	0.0	0.0	0.0	0.0	0.0	0.9618692838696559	0.9463392796246408	0.0	0.0	0.9456108576893003	0.0	0.0	0.0	0.0	0.9428090415820632	0.0	0.0	0.9615239476408233	0.9428090415820632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9578414886923188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9428090415820632	0.0	0.9428090415820632	0.9615239476408233	0.0	0.9428090415820632	0.0	0.0	0.0	0.0	0.9428090415820632	0.0	0.9615239476408233	0.9428090415820632
Propionibacterium propionicum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas aeruginosa	0.0	0.0	1.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.9869275424396533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.9258200997725512	0.0	0.0	0.0	0.9827076298239904	0.9258200997725512	0.0	0.0	0.0	0.0	0.9358190749891755	0.9258200997725512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.0	1.0	0.0	0.0	0.0	0.9604598502436762	0.989159571394798	0.0	0.0	0.9258200997725512	0.9000053129159937	0.0	0.9258200997725512	0.0	0.989159571394798	0.9258200997725512	0.9683296637314884	1.0	0.0	0.0	0.0	0.0	0.0	0.9771071235928814	0.0	0.9456108576893003	0.0	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.9258200997725512	0.0	0.989159571394798	0.0	0.0	0.0	0.0	0.9590210286470982	0.0	0.0	0.0	0.9959100033104784	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.9258200997725512	0.989159571394798	0.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.989159571394798	0.9258200997725512
Pseudomonas extremaustralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas fluorescens	0.0	0.9879372823805689	0.0	0.999375585327815	0.0	0.0	0.0	0.0	0.0	0.999375585327815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999375585327815	0.0	0.999375585327815	0.0	0.0	0.9868193838207711	0.975104164436953	0.999375585327815	0.0	0.9870632591781635	0.0	0.0	0.9978525913623864	0.999375585327815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9680101748392437	0.0	0.0	0.0	0.0	0.0	0.9914237629037479	0.999375585327815	0.0	0.0	0.0	0.0	0.9944434592497673	0.9980175008072889	0.9916772483950617	0.9658259803278529	0.0	0.0	0.999375585327815	0.9973747116924857	0.0	0.999375585327815	0.0	0.9658259803278529	0.999375585327815	0.9874979857100898	0.0	0.9800652065745925	0.0	0.0	0.0	0.0	0.9809057002995685	0.9982134995324838	0.0	0.0	0.0	0.0	0.0	0.9755327740999921	0.0	0.999375585327815	0.999375585327815	0.0	0.9658259803278529	0.999375585327815	0.0	0.9755327740999921	0.0	0.9923778413754883	0.9954954725939521	0.9999516210348062	0.9929993672460792	0.9496134213880174	0.9755327740999921	0.0	0.0	0.0	0.0	0.999375585327815	0.0	0.0	0.0	0.0	0.999375585327815	0.0	0.999375585327815	0.9658259803278529	0.0	0.999375585327815	0.0	0.9968831969244738	0.0	0.0	0.999375585327815	0.9990464483337416	0.9658259803278529	0.999375585327815
Pseudomonas frederiksbergensis	0.0	0.99775574805929	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.9525626715469696	0.0	0.953783782648419	0.0	0.9712858623572642	0.0	0.9565063481617352	0.0	0.0	0.9642049407503974	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9470281848974871	0.0	0.0	0.0	0.0	0.0	0.9760712783188278	0.9712858623572642	0.0	0.0	0.0	0.0	0.9930046242823254	0.9866112314012506	0.9408490947080532	0.0	0.0	0.0	0.9712858623572642	0.9834429661167691	0.0	0.9712858623572642	0.0	0.0	0.9712858623572642	0.9303349698303258	0.0	0.9786471751355236	0.0	0.0	0.0	0.0	0.0	0.9757893265011826	0.0	0.0	0.0	0.0	0.9755327740999921	0.0	0.0	0.9712858623572642	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.9999999999999998	0.0	0.0	0.991647831460521	0.9733229971626731	0.9944960022324173	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.9712858623572642	0.9891595713947978	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.9893193800395275	0.9891595713947978	0.0	0.9712858623572642	0.9825627471273244	0.8867924528301885	0.9712858623572642
Pseudomonas libanensis	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.9999999999999997	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas mandelii	0.0	0.9850365626224085	0.9258200997725512	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9819805060619659	0.9797958971132714	1.0	0.0	0.9847835588179368	0.0	0.0	0.9994936384816955	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9750251924794778	0.0	0.0	0.0	0.0	0.0	0.9938837346736189	1.0	0.0	0.0	0.9258200997725512	0.0	0.9925833339709303	0.997083124559609	0.9944453461410923	0.0	0.0	0.0	1.0	0.9973666315057157	0.0	1.0	0.0	0.9712858623572642	1.0	0.9908673886137243	0.9258200997725512	0.978231976089037	0.0	0.0	0.0	0.0	0.9850365626224085	0.999283296742492	0.9428090415820632	0.0	0.9258200997725512	0.0	0.999375585327815	0.9712858623572642	0.0	0.0	1.0	0.0	0.9712858623572642	1.0	0.0	0.9712858623572642	0.0	0.9941885287682286	0.9938586931957762	0.9994899934500774	0.0	0.9561828874675149	0.9712858623572642	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9258200997725512	1.0	0.9712858623572642	0.0	1.0	0.0	0.9955914553877286	0.9258200997725512	0.0	1.0	0.9985852386219168	0.0	1.0
Pseudomonas orientalis	0.0	0.9850365626224085	0.9258200997725512	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9819805060619659	0.9797958971132714	1.0	0.0	0.9847835588179368	0.0	0.0	0.9994936384816955	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9750251924794778	0.0	0.0	0.0	0.0	0.0	0.9938837346736189	1.0	0.0	0.0	0.0	0.0	0.9925833339709303	0.997083124559609	0.9944453461410923	0.9712858623572642	0.0	0.0	1.0	0.9973666315057157	0.9191450300180577	1.0	0.0	0.9712858623572642	1.0	0.9908673886137243	0.9258200997725512	0.978231976089037	0.0	0.0	0.0	0.0	0.9850365626224085	0.999283296742492	0.0	0.0	0.9258200997725512	0.0	0.999375585327815	0.9712858623572642	0.0	1.0	0.0	0.0	0.9712858623572642	1.0	0.0	0.9712858623572642	0.0	0.9941885287682286	0.9938586931957762	0.9994899934500774	0.9908673886137243	0.9561828874675149	0.9712858623572642	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9258200997725512	1.0	0.9712858623572642	0.0	1.0	0.0	0.9955914553877286	0.9258200997725512	0.0	1.0	0.9985852386219168	0.9712858623572642	1.0
Pseudomonas putida	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas sp. Ag1	0.0	0.9157484263009923	0.989159571394798	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.9525626715469695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.0	0.0	0.9537837826484191	0.9992449980048614	0.9712858623572642	0.0	0.9565063481617352	0.0	0.0	0.9773831403961888	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9470281848974871	0.0	0.0	0.0	0.0	0.0	0.9546191623118206	0.9712858623572642	0.0	0.0	0.989159571394798	0.0	0.9351596947124812	0.9502942535582598	0.9909323164795847	0.9999999999999998	0.0	0.0	0.9712858623572642	0.9540132514200079	0.0	0.9712858623572642	0.0	0.9999999999999998	0.9712858623572642	0.9944960022324173	0.989159571394798	0.0	0.0	0.0	0.0	0.0	0.9977557480592902	0.9653901507302997	0.9615239476408233	0.0	0.989159571394798	0.0	0.9658259803278529	0.0	0.0	0.9712858623572642	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.9899268511483333	0.9389939643033253	0.9682580032485568	0.9303349698303258	0.9983814394570297	0.8867924528301885	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.9999999999999998	0.0	0.9712858623572642	0.0	0.9446884305640602	0.0	0.0	0.9712858623572642	0.9572607021369213	0.9999999999999998	0.9712858623572642
Pseudomonas sp. DSM 28142	0.0	0.9850365626224085	0.9258200997725512	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9819805060619659	0.9797958971132714	1.0	0.0	0.9847835588179368	0.0	0.0	0.9994936384816955	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9750251924794778	0.0	0.0	0.0	0.0	0.0	0.9938837346736189	1.0	0.0	0.0	0.9258200997725512	0.0	0.9925833339709303	0.997083124559609	0.9944453461410923	0.9712858623572642	0.0	0.0	1.0	0.9973666315057157	0.9191450300180577	1.0	0.0	0.9712858623572642	1.0	0.9908673886137243	0.9258200997725512	0.978231976089037	0.0	0.0	0.0	0.0	0.9850365626224085	0.999283296742492	0.9428090415820632	0.0	0.0	0.0	0.999375585327815	0.9712858623572642	0.0	1.0	1.0	0.0	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.9941885287682286	0.9938586931957762	0.9994899934500774	0.9908673886137243	0.9561828874675149	0.9712858623572642	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.9712858623572642	0.0	1.0	0.0	0.9955914553877286	0.0	0.0	1.0	0.9985852386219168	0.9712858623572642	1.0
Pseudomonas sp. DSM 29164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas sp. DSM 29167	0.0	0.99775574805929	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.9525626715469696	0.0	0.953783782648419	0.9040788077186842	0.9712858623572642	0.0	0.9565063481617352	0.0	0.0	0.9642049407503974	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9470281848974871	0.0	0.0	0.0	0.0	0.0	0.9760712783188278	0.9712858623572642	0.0	0.0	0.0	0.0	0.9930046242823254	0.9866112314012506	0.9408490947080532	0.8867924528301885	0.0	0.0	0.9712858623572642	0.9834429661167691	0.0	0.9712858623572642	0.0	0.0	0.9712858623572642	0.9303349698303258	0.0	0.9786471751355236	0.0	0.0	0.0	0.0	0.0	0.9757893265011826	0.0	0.0	0.0	0.0	0.9755327740999921	0.9999999999999998	0.0	0.9712858623572642	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.991647831460521	0.9733229971626731	0.9944960022324173	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.9712858623572642	0.9891595713947978	0.9712858623572642	0.8867924528301885	0.0	0.9712858623572642	0.0	0.9893193800395275	0.9891595713947978	0.0	0.9712858623572642	0.9825627471273244	0.0	0.9712858623572642
Pseudomonas sp. ES3-33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas sp. Eur1 9.41	0.0	0.9617196189230157	0.9590210286470982	0.9941885287682286	0.0	0.0	0.0	0.0	0.0	0.9941885287682286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9941885287682286	0.0	0.9941885287682286	0.0	0.0	0.9821197052271788	0.9945171494984095	0.9941885287682286	0.0	0.9821642669353966	0.0	0.0	0.9960275004114971	0.9941885287682286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9624898163778062	0.0	0.0	0.0	0.0	0.0	0.980218723646893	0.9941885287682286	0.0	0.0	0.0	0.0	0.9744059140288723	0.983497788536064	0.9994101435612986	0.9899268511483333	0.0	0.0	0.9941885287682286	0.9845806926894116	0.0	0.9941885287682286	0.0	0.9899268511483333	0.9941885287682286	0.9988729891725949	0.9590210286470982	0.9585702856178961	0.0	0.0	0.0	0.0	0.9969044830299554	0.9902890488105772	0.0	0.0	0.9590210286470982	0.0	0.9923778413754883	0.0	0.0	0.9941885287682286	0.9941885287682286	0.0	0.9899268511483333	0.9941885287682286	0.0	0.0	0.0	0.0	0.9767874622630108	0.9935262637969715	0.9713449934079958	0.9805110090537548	0.0	0.0	0.0	0.0	0.0	0.9941885287682286	0.0	0.0	0.0	0.0	0.9941885287682286	0.0	0.9941885287682286	0.9899268511483333	0.0	0.9941885287682286	0.0	0.9802312525173711	0.0	0.0	0.9941885287682286	0.9873541262375533	0.9899268511483333	0.9941885287682286
