TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	3.0	1.0	#7effb5	#4856fb
Actinomyces viscosus	Attached	#622ffe	71	5.0	0.0	#ff8143	#8000ff
Actinomycetospora chiangmaiensis	L_Retroauricular_crease	#34e4d9	2	6.0	1.0	#ff0000	#4856fb
Adlercreutzia equolifaciens	Stool	#e8cb72	2	1.0	1.0	#2c7ef7	#4856fb
Advenella kashmirensis	Anterior_nares	#8000ff	2	6.0	1.0	#ff0000	#4856fb
Aerococcus christensenii	Posterior_fornix	#8efeac	7	1.0	1.0	#2c7ef7	#4856fb
Aerococcus urinae	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb
Aerococcus urinaeequi	Anterior_nares	#8000ff	3	5.0	3.0	#ff8143	#2adddd
Aeromonas hydrophila	L_Retroauricular_crease	#34e4d9	1	6.0	1.0	#ff0000	#4856fb
Aeromonas rivuli	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb
Aeromonas salmonicida	Anterior_nares	#8000ff	1	6.0	1.0	#ff0000	#4856fb
Afipia birgiae	Throat	#ff5c2f	11	5.0	3.0	#ff8143	#2adddd
Afipia clevelandensis	Anterior_nares	#8000ff	3	1.0	1.0	#2c7ef7	#4856fb
Aggregatibacter aphrophilus	Saliva	#cbe486	90	5.0	3.0	#ff8143	#2adddd
Aggregatibacter segnis	Supragingival_plaque	#ff8646	11	5.0	3.0	#ff8143	#2adddd
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	50	5.0	3.0	#ff8143	#2adddd
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	6.0	1.0	#ff0000	#4856fb
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	1.0	1.0	#2c7ef7	#4856fb
Agrobacterium sp. SUL3	Anterior_nares	#8000ff	5	5.0	3.0	#ff8143	#2adddd
Agrobacterium tumefaciens	R_Retroauricular_crease	#acf59a	9	5.0	3.0	#ff8143	#2adddd
Agrobacterium vitis	R_Retroauricular_crease	#acf59a	1	1.0	1.0	#2c7ef7	#4856fb
Akkermansia muciniphila	Stool	#e8cb72	73	5.0	2.0	#ff8143	#10a2f0
Alcaligenes faecalis	Anterior_nares	#8000ff	8	5.0	3.0	#ff8143	#2adddd
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	3	1.0	1.0	#2c7ef7	#4856fb
Alicycliphilus sp. B1	Anterior_nares	#8000ff	5	6.0	1.0	#ff0000	#4856fb
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	1	6.0	1.0	#ff0000	#4856fb
Alistipes finegoldii	Stool	#e8cb72	33	5.0	2.0	#ff8143	#10a2f0
Alistipes indistinctus	Stool	#e8cb72	19	5.0	2.0	#ff8143	#10a2f0
Alistipes obesi	Stool	#e8cb72	50	5.0	2.0	#ff8143	#10a2f0
Alistipes onderdonkii	Stool	#e8cb72	26	5.0	2.0	#ff8143	#10a2f0
Alistipes putredinis	Stool	#e8cb72	114	5.0	0.0	#ff8143	#8000ff
Alistipes senegalensis	Stool	#e8cb72	17	5.0	2.0	#ff8143	#10a2f0
Alistipes shahii	Stool	#e8cb72	72	5.0	0.0	#ff8143	#8000ff
Alistipes sp. AL-1	Stool	#e8cb72	14	5.0	2.0	#ff8143	#10a2f0
Alistipes sp. HGB5	Stool	#e8cb72	13	5.0	2.0	#ff8143	#10a2f0
Alistipes timonensis	Stool	#e8cb72	7	5.0	2.0	#ff8143	#10a2f0
Aliterella atlantica	Anterior_nares	#8000ff	20	5.0	2.0	#ff8143	#10a2f0
Alkaliphilus oremlandii	Anterior_nares	#8000ff	5	1.0	3.0	#2c7ef7	#2adddd
Alloprevotella rava	Saliva	#cbe486	16	1.0	1.0	#2c7ef7	#4856fb
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	65	5.0	0.0	#ff8143	#8000ff
Altererythrobacter troitsensis	L_Retroauricular_crease	#34e4d9	4	5.0	2.0	#ff8143	#10a2f0
Alysiella crassa	Keratinized_gingiva	#17cbe4	14	5.0	1.0	#ff8143	#4856fb
Aminobacter sp. Root100	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
Anaerococcus hydrogenalis	L_Retroauricular_crease	#34e4d9	52	5.0	0.0	#ff8143	#8000ff
Anaerococcus lactolyticus	L_Retroauricular_crease	#34e4d9	44	5.0	0.0	#ff8143	#8000ff
