TAXA	Abiotrophia	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aggregatibacter	Algoriphagus	Alloprevotella	Alysiella	Anaeroglobus	Atopobium	Avibacterium	Bacteroides	Barnesiella	Brochothrix	Bulleidia	Campylobacter	Capnocytophaga	Cardiobacterium	Carnobacterium	Catonella	Cellulomonas	Centipeda	Cetobacterium	Chlamydia	Corynebacterium	Cryptobacterium	Dechloromonas	Dialister	Eggerthia	Eikenella	Enterococcus	Eubacterium	Filifactor	Fusobacterium	Gemella	Geobacillus	Granulicatella	Haemophilus	Hallella	Helcococcus	Histophilus	Isoptericola	Kingella	Kytococcus	Lachnoanaerobaculum	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Mannheimia	Megasphaera	Mitsuokella	Mogibacterium	Morococcus	Mycoplasma	Necropsobacter	Neisseria	Olsenella	Oribacterium	Ottowia	Parabacteroides	Paracoccus	Paraprevotella	Parvimonas	Pasteurella	Peptoniphilus	Peptostreptococcus	Phocaeicola	Porphyrobacter	Porphyromonas	Prevotella	Propionibacterium	Pseudomonas	Pseudoramibacter	Rothia	Sanguibacter	Scardovia	Selenomonas	Simonsiella	Sneathia	Solobacterium	Staphylococcus	Stomatobaculum	Streptobacillus	Streptococcus	Tannerella	Treponema	Trueperella	Veillonella	Vibrio	Xylanimonas
Pasteurella	0.0	0.0	0.0	0.8771042959470461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoniphilus	0.0	0.0	0.0	0.9829692286514597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.995074472545684	0.9935539908380826	0.0	0.9827603801721108	0.0	0.9935539908380826	0.9935539908380826	0.0	0.0	0.0	0.0	0.9942703489167308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8065460173549716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9290303565637412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935539908380826	0.0
Peptostreptococcus	0.9027844545369623	0.0	0.0	0.0	0.9963221648111518	0.0	0.9959911194225408	0.0	0.0	0.0	0.9963221648111518	0.9993074316591276	0.0	0.0	0.0	0.0	0.9963221648111518	0.0	0.0	0.8717818942097577	0.9852450043634065	0.0	0.9963221648111518	0.0	0.0	0.0	0.8546259629914479	0.9963221648111518	0.0	0.9895682876043758	0.9963221648111518	0.0	0.9963221648111518	0.999014193856506	0.9925865025677627	0.8754107127361839	0.0	0.0	0.0	0.0	0.9963221648111518	0.0	0.0	0.9963221648111518	0.0	0.9992856153288129	0.9964271719126739	0.0	0.0	0.0	0.976432131746609	0.0	0.9949777813020071	0.0	0.9963221648111518	0.0	0.0	0.0	0.0	0.9963221648111518	0.9944845897668517	0.0	0.0	0.0	0.0	0.9781590695501912	0.0	0.0	0.0	0.0	0.0	0.9702365427893478	0.0	0.0	0.0	0.9963221648111518	0.0	0.9060440942739412	0.9992856153288129	0.0	0.0	0.0	0.9896983174853837	0.0	0.9942934089215193	0.0	0.0	0.9987594644523938	0.9972758459365445	0.9819028490929211	0.0	0.0	0.8717818942097577
Phocaeicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.9999999999999999	0.9990003757991665	0.0	0.9999999999999999	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas	0.8422434970239016	0.0	0.0	0.0	0.9740798009475132	0.0	0.9751144307047883	0.0	0.0	0.0	0.9740798009475132	0.9727832342398032	0.0	0.0	0.0	0.0	0.9740798009475132	0.0	0.0	0.8095783745562724	0.9495622888453309	0.0	0.9740798009475132	0.0	0.0	0.0	0.0	0.9740798009475132	0.0	0.9725765011127161	0.9740798009475132	0.0	0.9740798009475132	0.9731198535693253	0.9735565921106609	0.9623074836893214	0.0	0.0	0.0	0.0	0.9740798009475132	0.0	0.0	0.9740798009475132	0.0	0.9662744903325748	0.9734353721085616	0.0	0.0	0.0	0.9497264544099248	0.0	0.9782570836129502	0.0	0.9740798009475132	0.0	0.0	0.0	0.0	0.9740798009475132	0.9741149937786526	0.0	0.0	0.0	0.0	0.9670247908259033	0.0	0.0	0.9702365427893478	0.0	0.0	0.0	0.0	0.0	0.0	0.9740798009475132	0.0	0.887151074719056	0.9662744903325748	0.0	0.0	0.0	0.9629733329778389	0.0	0.9739273215134752	0.0	0.0	0.9799026452822983	0.9789964757480165	0.9477308066909551	0.0	0.0	0.0
Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8880890971590246	0.0	0.0	0.883076548438201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.883076548438201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.883076548438201	0.0	0.0	0.0	0.883076548438201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacterium	0.0	0.973663721252963	0.8998797149781114	0.0	0.0	0.0	0.0	0.0	0.0	0.973663721252963	0.0	0.0	0.973663721252963	0.0	0.0	0.973663721252963	0.0	0.0	0.9022383853081414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.961120318398085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985209678493855	0.0	0.0	0.0	0.973663721252963	0.9814784712286397	0.0	0.973663721252963	0.0	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.973663721252963	0.973663721252963	0.973663721252963	0.949633406749377	0.0	0.0	0.0	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.8108082746319636	0.0	0.0	0.0	0.0	0.0	0.9731972871627544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas	0.0	0.0	0.8102581965293132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.867077510453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8017837257372729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8108082746319636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoramibacter	0.9070046573421934	0.0	0.0	0.0	1.0	0.0	0.999667732586604	0.0	0.0	0.0	1.0	0.9988206152282789	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.875	0.9910601032668827	0.0	1.0	0.0	0.0	0.0	0.8584017843851494	1.0	0.0	0.9982731812361941	1.0	0.0	1.0	0.9991437621514134	0.9993502695695068	0.8775344025064875	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.9923721235559481	0.9991072855495808	0.0	0.0	0.0	0.9791334516174465	0.0	0.9986506538179853	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.9963221648111518	0.0	0.0	0.9740798009475132	0.0	0.0	0.0	0.0	0.0	0.9159122675962238	0.9923721235559481	0.0	0.0	0.0	0.99654575824488	0.0	0.9997775751212505	0.0	0.0	0.998025689793752	0.9993216505720218	0.9855274566525744	0.0	0.0	0.875
Rothia	0.9087699701992394	0.0	0.8235112716878172	0.0	0.0	0.9964066820532423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9497986909118925	0.9356879816247319	0.0	0.0	0.0	0.0	0.0	0.0	0.9468569268946638	0.0	0.0	0.0	0.0	0.9982189092692114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8452427151738885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9356879816247319
Sanguibacter	0.9172472988851507	0.0	0.0	0.0	0.9159122675962238	0.0	0.9196017883716966	0.0	0.0	0.0	0.9159122675962238	0.9111491558449942	0.0	0.0	0.0	0.0	0.9159122675962238	0.0	0.0	0.9074315984518142	0.9259746440984706	0.0	0.9159122675962238	0.0	0.0	0.0	0.8990431234608357	0.9159122675962238	0.0	0.9187864555095919	0.9159122675962238	0.0	0.9159122675962238	0.9119897297080168	0.9180510937809482	0.0	0.0	0.0	0.0	0.0	0.9159122675962238	0.0	0.0	0.9159122675962238	0.0	0.8995747134876162	0.9225773556658455	0.0	0.0	0.0	0.9418036432695435	0.0	0.918615559659012	0.0	0.9159122675962238	0.0	0.0	0.0	0.0	0.9159122675962238	0.9201872914384815	0.0	0.0	0.0	0.0	0.9182768904832006	0.0	0.0	0.9060440942739412	0.0	0.0	0.887151074719056	0.0	0.0	0.0	0.9159122675962238	0.0	0.0	0.8995747134876162	0.0	0.0	0.0	0.9099313602431529	0.0	0.9173083162669325	0.0	0.0	0.9085804894937145	0.9203398453322663	0.9669484744671666	0.0	0.0	0.9074315984518142
