TAXA	[Clostridium] leptum	[Eubacterium] siraeum	Abiotrophia defectiva	Acidovorax caeni	Acidovorax temperans	Acinetobacter baumannii	Acinetobacter johnsonii	Acinetobacter junii	Acinetobacter lwoffii	Acinetobacter sp. MDS7A	Acinetobacter towneri	Actinobaculum sp. oral taxon 183	Actinomyces dentalis	Actinomyces naeslundii	Actinomyces odontolyticus	Actinomyces oris	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 414	Actinomyces viscosus	Aerococcus viridans	Afipia birgiae	Aggregatibacter actinomycetemcomitans	Aggregatibacter aphrophilus	Akkermansia muciniphila	Alistipes onderdonkii	Alistipes shahii	Aliterella atlantica	Alloprevotella tannerae	alpha proteobacterium LLX12A	Anaerococcus prevotii	Anaerococcus provenciensis	Arcanobacterium sp. S3PF19	Atopobacter phocae	Aureimonas altamirensis	Azohydromonas australica	Bacillus cereus	Bacillus thermoamylovorans	Bacteroides caccae	Bacteroides coprocola	Bacteroides faecis	Bacteroides finegoldii	Bacteroides intestinalis	Bacteroides ovatus	Bacteroides stercoris	Bacteroides uniformis	Bacteroides vulgatus	Barnesiella intestinihominis	Bifidobacterium adolescentis	Bifidobacterium bifidum	Blautia obeum	Brevundimonas diminuta	Calothrix sp. PCC 7103	Campylobacter concisus	Campylobacter showae	Campylobacter ureolyticus	Candidatus Saccharibacteria oral taxon TM7x	Capnocytophaga gingivalis	Capnocytophaga sp. oral taxon 329	Capnocytophaga sp. oral taxon 332	Capnocytophaga sp. oral taxon 338	Capnocytophaga sputigena	Clostridium sp. L2-50	Coprococcus comes	Corynebacterium ammoniagenes	Corynebacterium aurimucosum	Corynebacterium camporealensis	Corynebacterium casei	Corynebacterium diphtheriae	Corynebacterium genitalium	Corynebacterium jeikeium	Corynebacterium kroppenstedtii	Corynebacterium massiliense	Corynebacterium matruchotii	Corynebacterium propinquum	Corynebacterium pseudodiphtheriticum	Corynebacterium pseudogenitalium	Corynebacterium renale	Corynebacterium sp. GD7	Corynebacterium sp. KPL1824	Corynebacterium tuberculostearicum	Crocosphaera watsonii	Delftia sp. Cs1-4	Dialister invisus	Dolosigranulum pigrum	Enhydrobacter aerosaccus	Enterobacter aerogenes	Escherichia coli	Eubacterium sp. 3_1_31	Exiguobacterium marinum	Facklamia hominis	Gemella sanguinis	Granulicatella adiacens	Granulicatella elegans	Gulbenkiania mobilis	Haemophilus influenzae	Haemophilus parahaemolyticus	Haemophilus sputorum	Helicobacter suis	Kingella kingae	Kingella oralis	Klebsiella oxytoca	Kocuria kristinae	Kocuria rhizophila	Lactobacillus acidophilus	Lactobacillus brevis	Lactobacillus crispatus	Lactobacillus fermentum	Lactobacillus plantarum	Lactobacillus reuteri	Lactococcus lactis	Lautropia mirabilis	Lelliottia amnigena	Leptotrichia buccalis	Leucobacter sp. CBX151	Levyella massiliensis	Methylobacterium aquaticum	Micrococcus luteus	Modestobacter caceresii	Moraxella boevrei	Moraxella bovoculi	Moraxella macacae	Mycobacterium immunogenum	Mycobacterium iranicum	Neisseria meningitidis	Neisseria mucosa	Neisseria sicca	Odoribacter splanchnicus	Oribacterium sinus	Oribacterium sp. oral taxon 078	Oscillospiraceae bacterium VE202-24	Paenibacillus sophorae	Parabacteroides merdae	Paracoccus yeei	Pedobacter agri	Peptoniphilus harei	Peptoniphilus lacrimalis	Photobacterium iliopiscarium	Porphyromonas bennonis	Porphyromonas catoniae	Porphyromonas endodontalis	Prevotella amnii	Prevotella buccalis	Prevotella corporis	Prevotella histicola	Prevotella loescheii	Prevotella multiformis	Prevotella nigrescens	Prevotella oris	Prevotella oulorum	Prevotella pallens	Prevotella pleuritidis	Prevotella salivae	Prevotella sp. C561	Prevotella sp. oral taxon 299	Prevotella sp. oral taxon 473	Prevotella timonensis	Propionibacterium acnes	Propionibacterium avidum	Propionibacterium sp. HGH0353	Pseudomonas fluorescens	Pseudomonas stutzeri	Psychrobacter lutiphocae	Psychrobacter sp. 1501(2011)	Risungbinella massiliensis	Roseburia faecis	Roseburia intestinalis	Roseburia inulinivorans	Rothia dentocariosa	Ruminococcus bicirculans	Ruminococcus sp. 5_1_39BFAA	Shuttleworthia sp. MSX8B	Sphingobacterium sp. IITKGP-BTPF85	Sphingobium yanoikuyae	Sphingomonas sp. Ag1	Staphylococcus auricularis	Staphylococcus capitis	Staphylococcus epidermidis	Staphylococcus haemolyticus	Staphylococcus pasteuri	Stenotrophomonas maltophilia	Stomatobaculum longum	Streptococcus anginosus	Streptococcus equi	Streptococcus intermedius	Streptococcus macedonicus	Streptococcus mitis	Streptococcus oralis	Streptococcus parasanguinis	Streptococcus pneumoniae	Streptococcus pseudopneumoniae	Streptococcus salivarius	Streptococcus sp. 263_SSPC	Streptococcus suis	Streptococcus vestibularis	Streptomyces sp. MUSC119T	Tepidiphilus thermophilus	Veillonella dispar	Veillonella parvula	Vibrio vulnificus	Xanthomonas campestris
Lactobacillus plantarum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9798191986792546	1.0	0.0	0.0	1.0000000000000002	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.9997085822464712	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9938276458179882	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.9975172864691707	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.999673914844117	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.8660254037844388	0.0	0.0	1.0000000000000002	0.903876907577734	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.9046713344351339	0.0	0.0	0.0	1.0000000000000002	0.8807048459279795	1.0000000000000002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.0	0.0	0.9829463743659806	0.0	0.0	0.0	0.0	0.0	0.0	0.9444444444444443	0.0	0.0	0.0	1.0000000000000002	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9983838773059892	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0
Lactobacillus reuteri	0.9991729401835809	0.0	0.0	0.0	0.0	0.9999999999999997	0.9984749778712734	0.9993578275563589	0.9999999999999998	0.9999999999999998	0.9023325582812516	0.0	0.0	0.9817025841567106	0.9999999999999998	0.9056241156018812	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.8141736840986621	0.0	0.0	1.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.9993144982791333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999739690859195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9211323729436767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89701242152558	0.0	0.0	0.9611488104742164	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.8800044460700784	0.0	0.0	0.0	0.0	0.9977979777611967	0.0	0.0	0.0	0.0	0.0	0.0	0.8141711836893841	0.9999999999999998	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.9798191986792546	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.9964037900472441	1.0	0.999423809270582
Lactococcus lactis	0.0	0.9046713344351337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351337	0.0	0.0	0.9046713344351338	0.9046713344351337	0.0	0.0	0.9046713344351339	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351338	0.0	0.9046713344351339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.0	0.9046713344351338	0.0	0.0	0.9046713344351339	0.0	0.0	0.9046713344351339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.0	0.0	0.9046713344351337	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.9046713344351339	0.0	0.9046713344351339	0.0	0.0	0.9046713344351338	0.0	0.0	0.0	0.9046713344351339	0.0	0.0	0.0	0.0	0.9046713344351337	0.0	0.0	0.0	0.9046713344351338	0.9046713344351339	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.0	0.9046713344351339	0.9046713344351337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351337	0.0	0.0	0.9046713344351338	0.0	0.9046713344351337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.0	0.9046713344351337	0.9046713344351337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351338	0.9046713344351339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.9046713344351339	0.0	0.9046713344351338	0.9046713344351339	0.0	0.0	0.0	0.9046713344351338	0.0	0.0	0.9046713344351337	0.0	0.0	0.0	0.9046713344351338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046713344351339	0.0	0.0	0.9046713344351338	0.0	0.0	0.0	0.0	0.0
Lautropia mirabilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9126521239046115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lelliottia amnigena	0.0	0.0	0.0	0.0	0.8793751740112375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9124520849553963	0.0	0.0	0.0	0.0	0.0	0.0	0.9996083962183767	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9992723869937299	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9488303784529496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9920459177095623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8463318271271032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9312928858270049	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.9510701885390961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8931746327127119	0.0	0.9501105775763218	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9287468675584696	0.0	0.9634784294735816	0.9051873628424728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptotrichia buccalis	0.9991729401835807	0.0	0.0	0.0	0.0	0.9999999999999994	0.9984749778712733	0.9993578275563588	0.9999999999999997	0.9999999999999997	0.9023325582812515	0.0	0.0	0.9817025841567105	0.9999999999999997	0.9056241156018809	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.8141736840986619	0.0	0.0	0.9999999999999998	0.0	0.9999999999999994	0.0	0.0	0.0	0.0	0.0	0.9999999999999994	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.9993144982791332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997396908591947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9211323729436764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8970124215255799	0.0	0.0	0.9611488104742163	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.8800044460700783	0.0	0.0	0.0	0.0	0.9977979777611965	0.0	0.0	0.0	0.0	0.0	0.0	0.814171183689384	0.9999999999999997	0.0	0.0	0.0	0.9999999999999994	0.0	0.0	0.0	0.9798191986792544	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.996403790047244	0.9999999999999998	0.9994238092705818
Leucobacter sp. CBX151	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9798191986792546	1.0	0.0	0.0	1.0000000000000002	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.9997085822464712	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9938276458179882	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.9975172864691707	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.999673914844117	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.8660254037844388	0.0	0.0	1.0000000000000002	0.903876907577734	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.9046713344351339	0.0	0.0	0.0	0.0	0.8807048459279795	1.0000000000000002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.0	0.0	0.9829463743659806	0.0	0.0	0.0	0.0	0.0	0.0	0.9444444444444443	0.0	0.0	0.0	1.0000000000000002	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9983838773059892	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0
Levyella massiliensis	0.0	0.8807048459279787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9576105229127633	0.8807048459279787	0.0	0.0	0.8807048459279789	0.8807048459279787	0.0	0.0	0.8807048459279795	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279789	0.0	0.8807048459279795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9278149794851842	0.0	0.0	0.0	0.8807048459279796	0.0	0.8807048459279789	0.0	0.0	0.8807048459279795	0.8996148026242284	0.0	0.8807048459279795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279796	0.0	0.0	0.8807048459279787	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279796	0.8807048459279796	0.0	0.8807048459279795	0.0	0.0	0.8807048459279789	0.8320502943378437	0.0	0.0	0.8807048459279796	0.0	0.0	0.0	0.0	0.8807048459279787	0.0	0.0	0.0	0.8807048459279789	0.8807048459279795	0.0	0.0	0.0	0.0	0.0	0.8807048459279795	0.0	0.8807048459279796	0.8807048459279787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279787	0.0	0.0	0.8807048459279789	0.0	0.8807048459279787	0.0	0.9207747210672768	0.0	0.0	0.0	0.0	0.0	0.0	0.8006407690254355	0.0	0.0	0.0	0.8807048459279796	0.0	0.8807048459279787	0.8807048459279787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279789	0.880704845927979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279795	0.8807048459279796	0.0	0.8807048459279789	0.8807048459279796	0.0	0.0	0.0	0.8807048459279789	0.0	0.0	0.8807048459279787	0.0	0.0	0.0	0.8807048459279789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807048459279796	0.0	0.0	0.8807048459279789	0.0	0.0	0.0	0.0	0.0
Methylobacterium aquaticum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9798191986792546	1.0	0.0	0.0	1.0000000000000002	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.9997085822464712	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9938276458179882	0.0	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.9975172864691707	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.999673914844117	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.8660254037844388	0.0	0.0	1.0000000000000002	0.903876907577734	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.9046713344351339	0.0	0.0	0.0	1.0000000000000002	0.8807048459279796	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.0	0.0	0.9829463743659806	0.0	0.0	0.0	0.0	0.0	0.0	0.9444444444444443	0.0	0.0	0.0	1.0000000000000002	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9983838773059892	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0
Micrococcus luteus	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9798191986792544	0.9999999999999997	0.0	0.0	1.0	0.9999999999999997	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.999708582246471	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.993827645817988	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.9975172864691705	0.0	1.0	0.0	0.0	0.0	0.0	0.9996739148441162	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.8660254037844386	0.0	0.0	1.0	0.9038769075777336	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	1.0	1.0	0.0	0.9046713344351337	0.0	0.0	0.0	1.0	0.8807048459279787	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	1.0	0.0	0.9999999999999997	0.0	0.9829463743659804	0.0	0.0	0.0	0.0	0.0	0.0	0.944444444444444	0.0	0.0	0.0	1.0	0.0	0.9999999999999997	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9983838773059888	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Modestobacter caceresii	0.9991729401835809	0.0	0.0	0.0	0.0	0.9999999999999997	0.9984749778712734	0.9993578275563589	0.9999999999999998	0.9999999999999998	0.9023325582812516	0.0	0.0	0.9817025841567106	0.9999999999999998	0.9056241156018812	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.8141736840986621	0.0	0.0	1.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.9993144982791333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997396908591949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9211323729436767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89701242152558	0.0	0.0	0.9611488104742164	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.8800044460700784	0.0	0.0	0.0	0.0	0.9977979777611967	0.0	0.0	0.0	0.0	0.0	0.0	0.8141711836893841	0.9999999999999998	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.9798191986792545	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.9964037900472441	1.0	0.999423809270582
