	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
774	Peptoclostridium	Mycoplasma	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
775	Mycoplasma	Peptoclostridium	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	3.0	1.0	#2adddd	#ff0000
776	Peptoclostridium	Paraprevotella	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	3.0	1.0	#2adddd	#ff0000
777	Paraprevotella	Peptoclostridium	1.0	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#4856fb	#ff0000
778	Peptoclostridium	Parvimonas	1.0	2	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
779	Parvimonas	Peptoclostridium	1.0	1	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	4.0	1.0	#62fbc4	#ff0000
780	Peptostreptococcus	Abiotrophia	1.0	1	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	7.0	0.0	#ffa558	#8000ff
781	Abiotrophia	Peptostreptococcus	1.0	2	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	9.0	0.0	#ff0000	#8000ff
782	Peptostreptococcus	Actinomyces	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
783	Actinomyces	Peptostreptococcus	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
784	Peptostreptococcus	Alistipes	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
785	Alistipes	Peptostreptococcus	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
786	Peptostreptococcus	Atopobium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
787	Atopobium	Peptostreptococcus	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
788	Peptostreptococcus	Bacillus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	7.0	0.0	#ffa558	#8000ff
789	Bacillus	Peptostreptococcus	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
790	Peptostreptococcus	Campylobacter	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
791	Campylobacter	Peptostreptococcus	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
792	Peptostreptococcus	Catonella	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
793	Catonella	Peptostreptococcus	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
794	Peptostreptococcus	Dialister	1.0	1	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
795	Dialister	Peptostreptococcus	1.0	2	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
796	Peptostreptococcus	Faecalibacterium	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
797	Faecalibacterium	Peptostreptococcus	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
798	Peptostreptococcus	Kytococcus	1.0	1	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
799	Kytococcus	Peptostreptococcus	1.0	1	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
800	Peptostreptococcus	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
801	Lachnoanaerobaculum	Peptostreptococcus	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
802	Peptostreptococcus	Lautropia	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
803	Lautropia	Peptostreptococcus	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
804	Peptostreptococcus	Leptotrichia	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
805	Leptotrichia	Peptostreptococcus	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	0.0	#9bfba5	#8000ff
806	Peptostreptococcus	Megasphaera	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
807	Megasphaera	Peptostreptococcus	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
808	Peptostreptococcus	Neisseria	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	7.0	0.0	#ffa558	#8000ff
809	Neisseria	Peptostreptococcus	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	7.0	0.0	#ffa558	#8000ff
810	Peptostreptococcus	Olsenella	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
811	Olsenella	Peptostreptococcus	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
812	Peptostreptococcus	Oscillibacter	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
813	Oscillibacter	Peptostreptococcus	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
814	Peptostreptococcus	Parabacteroides	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
815	Parabacteroides	Peptostreptococcus	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
816	Peptostreptococcus	Parasutterella	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
817	Parasutterella	Peptostreptococcus	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
818	Porphyromonas	Actinobaculum	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
819	Actinobaculum	Porphyromonas	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
820	Porphyromonas	Afipia	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
821	Afipia	Porphyromonas	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
822	Porphyromonas	Aggregatibacter	1.0	2	2	Tongue_dorsum	Mixed	Intertype	#ff0000	#cccccc	#cccccc	3.0	1.0	#2adddd	#ff0000
823	Aggregatibacter	Porphyromonas	1.0	2	2	Mixed	Tongue_dorsum	Intertype	#cccccc	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
824	Porphyromonas	Bulleidia	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
825	Bulleidia	Porphyromonas	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
826	Porphyromonas	Capnocytophaga	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
827	Capnocytophaga	Porphyromonas	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
828	Porphyromonas	Cardiobacterium	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
829	Cardiobacterium	Porphyromonas	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	1.0	#10a2f0	#ff0000
830	Porphyromonas	Corynebacterium	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
831	Corynebacterium	Porphyromonas	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	1.0	#4856fb	#ff0000
832	Porphyromonas	Eggerthia	1.0	2	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
833	Eggerthia	Porphyromonas	1.0	1	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
834	Porphyromonas	Eikenella	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
835	Eikenella	Porphyromonas	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2.0	1.0	#10a2f0	#ff0000
836	Porphyromonas	Filifactor	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
837	Filifactor	Porphyromonas	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
838	Porphyromonas	Fusobacterium	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	3.0	1.0	#2adddd	#ff0000
839	Fusobacterium	Porphyromonas	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	3.0	1.0	#2adddd	#ff0000
840	Porphyromonas	Gemella	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#2adddd	#ff0000
841	Gemella	Porphyromonas	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
842	Porphyromonas	Granulicatella	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
843	Granulicatella	Porphyromonas	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
844	Porphyromonas	Haemophilus	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#2adddd	#ff0000
845	Haemophilus	Porphyromonas	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
846	Porphyromonas	Johnsonella	1.0	2	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
847	Johnsonella	Porphyromonas	1.0	1	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
848	Porphyromonas	Lactobacillus	1.0	2	1	Tongue_dorsum	Mid_vagina	Intertype	#ff0000	#18cde4	#cccccc	3.0	1.0	#2adddd	#ff0000
849	Lactobacillus	Porphyromonas	1.0	1	2	Mid_vagina	Tongue_dorsum	Intertype	#18cde4	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
850	Porphyromonas	Mogibacterium	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
851	Mogibacterium	Porphyromonas	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
852	Porphyromonas	Mycoplasma	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
853	Mycoplasma	Porphyromonas	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
854	Porphyromonas	Paraprevotella	1.0	2	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	3.0	1.0	#2adddd	#ff0000
855	Paraprevotella	Porphyromonas	1.0	2	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	1.0	#4856fb	#ff0000
856	Porphyromonas	Parvimonas	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
857	Parvimonas	Porphyromonas	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
858	Porphyromonas	Peptoclostridium	1.0	2	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	3.0	1.0	#2adddd	#ff0000
859	Peptoclostridium	Porphyromonas	1.0	2	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
860	Prevotella	Abiotrophia	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	7.0	0.0	#ffa558	#8000ff
861	Abiotrophia	Prevotella	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	9.0	0.0	#ff0000	#8000ff
862	Prevotella	Actinomyces	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
863	Actinomyces	Prevotella	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
864	Prevotella	Alistipes	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
865	Alistipes	Prevotella	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
866	Prevotella	Atopobium	1.0	2	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
867	Atopobium	Prevotella	1.0	2	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
868	Prevotella	Bacillus	1.0	2	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	7.0	0.0	#ffa558	#8000ff
869	Bacillus	Prevotella	1.0	1	2	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
870	Prevotella	Campylobacter	1.0	2	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
871	Campylobacter	Prevotella	1.0	2	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
872	Prevotella	Catonella	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
873	Catonella	Prevotella	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
874	Prevotella	Dialister	1.0	2	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
875	Dialister	Prevotella	1.0	2	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
876	Prevotella	Faecalibacterium	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
877	Faecalibacterium	Prevotella	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
878	Prevotella	Kytococcus	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
879	Kytococcus	Prevotella	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
880	Prevotella	Lachnoanaerobaculum	1.0	2	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
881	Lachnoanaerobaculum	Prevotella	1.0	2	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
882	Prevotella	Lautropia	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
883	Lautropia	Prevotella	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
884	Prevotella	Leptotrichia	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
885	Leptotrichia	Prevotella	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	0.0	#9bfba5	#8000ff
886	Prevotella	Megasphaera	1.0	2	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
887	Megasphaera	Prevotella	1.0	1	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
888	Prevotella	Neisseria	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	7.0	0.0	#ffa558	#8000ff
889	Neisseria	Prevotella	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	7.0	0.0	#ffa558	#8000ff
890	Prevotella	Olsenella	1.0	2	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
891	Olsenella	Prevotella	1.0	1	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
892	Prevotella	Oscillibacter	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
893	Oscillibacter	Prevotella	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
894	Prevotella	Parabacteroides	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
895	Parabacteroides	Prevotella	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
896	Prevotella	Parasutterella	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
897	Parasutterella	Prevotella	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
898	Prevotella	Peptostreptococcus	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	7.0	0.0	#ffa558	#8000ff
899	Peptostreptococcus	Prevotella	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	7.0	0.0	#ffa558	#8000ff
900	Propionibacterium	Afipia	1.0	2	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
901	Afipia	Propionibacterium	1.0	1	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
902	Propionibacterium	Aggregatibacter	1.0	2	2	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	3.0	1.0	#2adddd	#ff0000
903	Aggregatibacter	Propionibacterium	1.0	2	2	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
904	Propionibacterium	Bulleidia	1.0	2	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
905	Bulleidia	Propionibacterium	1.0	1	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
906	Propionibacterium	Capnocytophaga	1.0	2	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
907	Capnocytophaga	Propionibacterium	1.0	2	2	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
908	Propionibacterium	Cardiobacterium	1.0	2	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
909	Cardiobacterium	Propionibacterium	1.0	2	2	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2.0	1.0	#10a2f0	#ff0000
910	Propionibacterium	Corynebacterium	1.0	2	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
911	Corynebacterium	Propionibacterium	1.0	2	2	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	1.0	#4856fb	#ff0000
912	Propionibacterium	Eggerthia	1.0	2	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
913	Eggerthia	Propionibacterium	1.0	1	2	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
914	Propionibacterium	Eikenella	1.0	2	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
915	Eikenella	Propionibacterium	1.0	2	2	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2.0	1.0	#10a2f0	#ff0000
916	Propionibacterium	Filifactor	1.0	2	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
917	Filifactor	Propionibacterium	1.0	1	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
918	Propionibacterium	Fusobacterium	1.0	2	2	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
919	Fusobacterium	Propionibacterium	1.0	2	2	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
920	Propionibacterium	Gemella	1.0	2	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	3.0	1.0	#2adddd	#ff0000
921	Gemella	Propionibacterium	1.0	2	2	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
922	Propionibacterium	Granulicatella	1.0	2	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
923	Granulicatella	Propionibacterium	1.0	1	2	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
924	Propionibacterium	Haemophilus	1.0	2	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	3.0	1.0	#2adddd	#ff0000
925	Haemophilus	Propionibacterium	1.0	2	2	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
926	Propionibacterium	Johnsonella	1.0	2	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
927	Johnsonella	Propionibacterium	1.0	1	2	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
928	Propionibacterium	Lactobacillus	1.0	2	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	3.0	1.0	#2adddd	#ff0000
929	Lactobacillus	Propionibacterium	1.0	1	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
930	Propionibacterium	Mogibacterium	1.0	2	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
931	Mogibacterium	Propionibacterium	1.0	1	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
932	Propionibacterium	Mycoplasma	1.0	2	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
933	Mycoplasma	Propionibacterium	1.0	2	2	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
934	Propionibacterium	Parvimonas	1.0	2	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
935	Parvimonas	Propionibacterium	1.0	1	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
936	Propionibacterium	Peptoclostridium	1.0	2	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	3.0	1.0	#2adddd	#ff0000
937	Peptoclostridium	Propionibacterium	1.0	2	2	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
938	Propionibacterium	Porphyromonas	1.0	2	2	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
939	Porphyromonas	Propionibacterium	1.0	2	2	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	3.0	1.0	#2adddd	#ff0000
940	Pseudomonas	Actinobaculum	1.0	2	2	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
941	Actinobaculum	Pseudomonas	1.0	2	2	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	3.0	1.0	#2adddd	#ff0000
942	Pseudomonas	Afipia	1.0	2	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
